<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ДетскийМир;D;20190603;000000;84.62;84.96;84.16;84.66;390850;0
ДетскийМир;D;20190604;000000;84.72;85.96;84.56;85.5;321030;0
ДетскийМир;D;20190605;000000;85.56;85.94;85.2;85.2;216690;0
ДетскийМир;D;20190606;000000;85.68;85.7;85.14;85.7;266450;0
ДетскийМир;D;20190607;000000;85.7;85.7;85.32;85.48;411980;0
ДетскийМир;D;20190610;000000;85.48;85.64;85.12;85.26;232440;0
ДетскийМир;D;20190611;000000;85.48;85.64;85.1;85.32;360030;0
ДетскийМир;D;20190613;000000;85.6;85.62;85.16;85.2;175770;0
ДетскийМир;D;20190614;000000;85.5;85.5;84.86;84.96;243010;0
ДетскийМир;D;20190617;000000;85.24;85.34;84.52;84.74;290800;0
ДетскийМир;D;20190618;000000;84.76;85.12;84.6;84.76;377460;0
ДетскийМир;D;20190619;000000;84.94;86.74;84.82;86.06;699950;0
ДетскийМир;D;20190620;000000;86.12;87.28;86.1;86.38;654560;0
ДетскийМир;D;20190621;000000;86.52;87;86;87;445480;0
ДетскийМир;D;20190624;000000;86.7;86.9;86.2;86.62;473190;0
ДетскийМир;D;20190625;000000;86.5;86.5;85.66;85.98;304130;0
ДетскийМир;D;20190626;000000;86;86.28;85.68;85.8;343750;0
ДетскийМир;D;20190627;000000;86.14;86.48;85.74;85.8;215070;0
ДетскийМир;D;20190628;000000;85.7;86.2;85.6;85.8;329200;0
ДетскийМир;D;20190701;000000;85.8;85.9;84.8;85.44;1182360;0
ДетскийМир;D;20190702;000000;85.42;85.98;85.16;85.64;393870;0
ДетскийМир;D;20190703;000000;85.64;86.3;85.32;85.9;626300;0
ДетскийМир;D;20190704;000000;85.8;87.2;85.8;86.72;839490;0
ДетскийМир;D;20190705;000000;86.72;87.12;86.02;86.72;603550;0
ДетскийМир;D;20190708;000000;87.16;87.2;86.58;87.02;581390;0
ДетскийМир;D;20190709;000000;87.02;87.9;86.8;86.8;574340;0
ДетскийМир;D;20190710;000000;87.1;88.4;86.68;87.86;597070;0
ДетскийМир;D;20190711;000000;87.88;88.48;87.52;87.54;444700;0
ДетскийМир;D;20190712;000000;87.54;88.08;86.9;87.8;221280;0
ДетскийМир;D;20190715;000000;87.86;88.42;87.58;87.9;436950;0
ДетскийМир;D;20190716;000000;88;89.16;88;88.96;770590;0
ДетскийМир;D;20190717;000000;88.66;89.5;88.54;89.32;282480;0
ДетскийМир;D;20190718;000000;89.32;90.84;89.24;90.74;729180;0
ДетскийМир;D;20190719;000000;90.8;92.38;90.3;90.8;863580;0
ДетскийМир;D;20190722;000000;91.5;91.5;89.8;90.52;425910;0
ДетскийМир;D;20190723;000000;90.02;90.5;89.84;90.5;409390;0
ДетскийМир;D;20190724;000000;90.32;90.5;89.54;89.8;312520;0
ДетскийМир;D;20190725;000000;89.54;89.8;89.02;89.48;524580;0
ДетскийМир;D;20190726;000000;89.48;89.88;88.94;89.5;474300;0
ДетскийМир;D;20190729;000000;89.98;90.2;89.52;89.7;253510;0
ДетскийМир;D;20190730;000000;89.94;89.94;88.36;88.56;339920;0
ДетскийМир;D;20190731;000000;88.2;89.68;88.2;89.68;543170;0
ДетскийМир;D;20190801;000000;89.36;90.2;88.88;90;470340;0
ДетскийМир;D;20190802;000000;89;89.66;88.36;88.84;348870;0
ДетскийМир;D;20190805;000000;88.8;89.48;88.2;89.02;382200;0
ДетскийМир;D;20190806;000000;89.24;90;88.46;89.26;366670;0
ДетскийМир;D;20190807;000000;89.28;89.74;88.82;89.74;168100;0
ДетскийМир;D;20190808;000000;89.54;90.48;89;89.78;531950;0
ДетскийМир;D;20190809;000000;89.94;90.5;89.5;90.24;155530;0
ДетскийМир;D;20190812;000000;90.24;90.8;89.62;89.76;120110;0
ДетскийМир;D;20190813;000000;90.02;90.02;88.8;89.08;385620;0
ДетскийМир;D;20190814;000000;89.64;89.88;88.34;88.7;379970;0
ДетскийМир;D;20190815;000000;88.7;89.16;86.08;87;705420;0
ДетскийМир;D;20190816;000000;87;88.08;87;87.4;165020;0
ДетскийМир;D;20190819;000000;87.98;87.98;86.56;87.14;355040;0
ДетскийМир;D;20190820;000000;87.44;87.86;87.02;87.4;271620;0
ДетскийМир;D;20190821;000000;87.48;87.98;87.22;87.88;696540;0
ДетскийМир;D;20190822;000000;88.06;89.5;87.98;89.3;356570;0
ДетскийМир;D;20190823;000000;89.5;89.5;88.04;88.7;302020;0
ДетскийМир;D;20190826;000000;89.14;90.4;89.1;89.5;584380;0
ДетскийМир;D;20190827;000000;90.02;90.38;89.3;89.76;719530;0
ДетскийМир;D;20190828;000000;90.02;90.34;89.8;90.02;340540;0
ДетскийМир;D;20190829;000000;90.22;91;88.38;90.7;488080;0
ДетскийМир;D;20190830;000000;90.7;90.7;89.8;90.2;265970;0
ДетскийМир;D;20190902;000000;90.48;90.72;90.04;90.5;193100;0
ДетскийМир;D;20190903;000000;90.52;90.72;89.54;89.6;369190;0
ДетскийМир;D;20190904;000000;90.1;90.8;90.04;90.4;260550;0
ДетскийМир;D;20190905;000000;90.4;90.9;90.2;90.48;299470;0
ДетскийМир;D;20190906;000000;90.5;90.8;90.02;90.5;208310;0
ДетскийМир;D;20190909;000000;90.66;90.9;90.08;90.34;155460;0
ДетскийМир;D;20190910;000000;90.54;90.7;89.98;90.4;213240;0
ДетскийМир;D;20190911;000000;90.1;90.6;89.98;90.1;342480;0
ДетскийМир;D;20190912;000000;90.12;90.48;89.8;90.48;395810;0
ДетскийМир;D;20190913;000000;90.6;91;90;90.88;580560;0
ДетскийМир;D;20190916;000000;90.9;91.48;90;90.2;439340;0
ДетскийМир;D;20190917;000000;90.48;90.5;90;90.26;616140;0
ДетскийМир;D;20190918;000000;90.26;90.48;89.82;90.28;219290;0
ДетскийМир;D;20190919;000000;90.3;90.36;88.54;90;331830;0
ДетскийМир;D;20190920;000000;89.98;90.2;89.5;90.2;99180;0
ДетскийМир;D;20190923;000000;90;90.38;89.76;90.3;168180;0
ДетскийМир;D;20190924;000000;90.1;90.3;89.72;89.72;88740;0
ДетскийМир;D;20190925;000000;90;90.2;89.4;89.94;248930;0
ДетскийМир;D;20190926;000000;90.1;90.16;89.5;90.02;157850;0
ДетскийМир;D;20190927;000000;89.88;90.18;89.64;89.68;141940;0
ДетскийМир;D;20190930;000000;89.68;90;88.78;88.92;166580;0
ДетскийМир;D;20191001;000000;88.98;89.38;88.86;89.38;185920;0
ДетскийМир;D;20191002;000000;89.82;89.88;89.14;89.64;266360;0
ДетскийМир;D;20191003;000000;89.16;90;89.16;89.6;318650;0
ДетскийМир;D;20191004;000000;89.4;89.88;89.4;89.6;216200;0
ДетскийМир;D;20191007;000000;89.32;90;89.32;89.66;368730;0
ДетскийМир;D;20191008;000000;89.68;90.3;89.24;90.26;280810;0
ДетскийМир;D;20191009;000000;90.28;90.38;89.9;90.16;110040;0
ДетскийМир;D;20191010;000000;90;90.38;89.72;90.08;100690;0
ДетскийМир;D;20191011;000000;90.08;90.08;89.62;89.8;189660;0
ДетскийМир;D;20191014;000000;89.78;90.56;89.56;90.52;272660;0
ДетскийМир;D;20191015;000000;90.6;91.22;89.16;91.22;823170;0
ДетскийМир;D;20191016;000000;92.42;94.48;92;93.96;1766300;0
ДетскийМир;D;20191017;000000;94.24;94.5;93.6;94.3;605880;0
ДетскийМир;D;20191018;000000;94.48;94.58;93.62;93.94;305260;0
ДетскийМир;D;20191021;000000;94.48;94.48;93.7;94.26;374980;0
ДетскийМир;D;20191022;000000;93.9;95.2;93.9;95;575990;0
ДетскийМир;D;20191023;000000;95.36;96;94.5;96;604110;0
ДетскийМир;D;20191024;000000;96.54;96.54;95.34;95.98;244740;0
ДетскийМир;D;20191025;000000;96;96;93.58;95.24;460040;0
ДетскийМир;D;20191028;000000;95.26;95.96;95.1;95.86;135740;0
ДетскийМир;D;20191029;000000;95.12;97.74;95.12;97.2;614460;0
ДетскийМир;D;20191030;000000;97.4;97.74;96.22;96.96;312260;0
ДетскийМир;D;20191031;000000;97;97.5;95.84;95.9;212600;0
ДетскийМир;D;20191101;000000;96.2;97;96.1;96.96;332930;0
ДетскийМир;D;20191105;000000;97.3;98.92;95.82;97.1;1745440;0
ДетскийМир;D;20191106;000000;97.3;97.96;96.52;97.76;803700;0
ДетскийМир;D;20191107;000000;98.5;98.76;97.9;98.26;785360;0
ДетскийМир;D;20191108;000000;98.42;99.38;98.26;99.28;925960;0
ДетскийМир;D;20191111;000000;98.9;100.38;98.88;99.38;644780;0
ДетскийМир;D;20191112;000000;99.76;100.4;99.44;99.74;964310;0
ДетскийМир;D;20191113;000000;99.48;100.34;98.2;98.5;1756810;0
ДетскийМир;D;20191114;000000;99;99.2;96.18;96.3;1846190;0
ДетскийМир;D;20191115;000000;97.26;99.32;96.56;96.56;1362470;0
ДетскийМир;D;20191118;000000;96.68;96.7;92.02;93.46;6231950;0
ДетскийМир;D;20191119;000000;93.56;96.8;93.2;95.6;2460200;0
ДетскийМир;D;20191120;000000;96;97;95.2;95.2;1002840;0
ДетскийМир;D;20191121;000000;95.2;95.94;93;93;2125460;0
ДетскийМир;D;20191122;000000;92.5;93.96;91.8;93.6;16635140;0
ДетскийМир;D;20191125;000000;93.6;94.96;93.6;94.36;4834810;0
ДетскийМир;D;20191126;000000;94.8;95.24;93.92;94.26;5484280;0
ДетскийМир;D;20191127;000000;94.4;94.7;93.4;93.6;2674710;0
ДетскийМир;D;20191128;000000;93.6;94.1;93.12;93.72;1925750;0
ДетскийМир;D;20191129;000000;94.02;94.78;93.76;94.62;2328460;0
ДетскийМир;D;20191202;000000;94.86;96.8;94.8;94.82;2516100;0
ДетскийМир;D;20191203;000000;95.16;95.78;94.22;95;1946690;0
ДетскийМир;D;20191204;000000;95;95.66;94.94;95.3;1351750;0
ДетскийМир;D;20191205;000000;95.66;95.9;95.3;95.7;1402790;0
ДетскийМир;D;20191206;000000;95.7;98.28;95.7;97.56;3287150;0
ДетскийМир;D;20191209;000000;98.14;98.8;97.58;98;2651960;0
ДетскийМир;D;20191210;000000;98;98.22;95.74;97.48;2402480;0
ДетскийМир;D;20191211;000000;97.54;98.2;97.44;97.96;3944950;0
ДетскийМир;D;20191212;000000;98.08;98.52;97.5;98.5;4624100;0
ДетскийМир;D;20191213;000000;98.5;99;98.2;98.74;6240160;0
ДетскийМир;D;20191216;000000;94.38;94.94;93.74;94.5;7287100;0
ДетскийМир;D;20191217;000000;94.28;96.9;94.28;96.9;4670850;0
ДетскийМир;D;20191218;000000;96.98;99.8;96.04;99.28;7132670;0
ДетскийМир;D;20191219;000000;99.6;100;98.1;99.5;4039500;0
ДетскийМир;D;20191220;000000;99.54;99.54;97.6;98.2;1615010;0
ДетскийМир;D;20191223;000000;98.2;99.38;96.44;97.68;1428430;0
ДетскийМир;D;20191224;000000;97.42;99.3;97.42;99;2109800;0
ДетскийМир;D;20191225;000000;99.08;99.44;98.64;98.92;393400;0
ДетскийМир;D;20191226;000000;99;99.38;98.06;99.1;691570;0
ДетскийМир;D;20191227;000000;99.02;100.2;98.86;100;1742710;0
ДетскийМир;D;20191230;000000;100.18;102;99.84;100;1423800;0
ДетскийМир;D;20200103;000000;100.08;102.76;100.08;101.5;957550;0
ДетскийМир;D;20200106;000000;101.6;103.44;100.72;102.36;1239520;0
ДетскийМир;D;20200108;000000;102.38;103;98.7;102.5;1170220;0
ДетскийМир;D;20200109;000000;102.5;104;101.5;103.92;1386340;0
ДетскийМир;D;20200110;000000;103.5;106;103.5;105.56;1373120;0
ДетскийМир;D;20200113;000000;106;107.64;105.68;107.4;2116380;0
ДетскийМир;D;20200114;000000;107.42;108.52;105.52;107.06;1877240;0
ДетскийМир;D;20200115;000000;107.72;107.98;103.48;105.24;2746310;0
ДетскийМир;D;20200116;000000;105.3;109.9;105.3;109.1;3441470;0
ДетскийМир;D;20200117;000000;109.4;117.52;109;117.2;9996930;0
ДетскийМир;D;20200120;000000;117.66;118.5;113.7;115.2;4625020;0
ДетскийМир;D;20200121;000000;115;116.38;114.4;115.8;1700950;0
ДетскийМир;D;20200122;000000;116.1;119.84;116.08;117.6;4168050;0
ДетскийМир;D;20200123;000000;117;118.98;115.5;117.32;3082230;0
ДетскийМир;D;20200124;000000;118.5;119.88;114;116.72;2917750;0
ДетскийМир;D;20200127;000000;116;117.5;112.88;116;4191710;0
ДетскийМир;D;20200128;000000;116;117;115.62;116;1557940;0
ДетскийМир;D;20200129;000000;116.12;119.2;116.12;118.3;1414160;0
ДетскийМир;D;20200130;000000;117.9;118.8;116.02;116.02;1557430;0
ДетскийМир;D;20200131;000000;116.36;117.48;114.7;115.04;1339860;0
ДетскийМир;D;20200203;000000;114.5;116.92;113.4;116;1688630;0
ДетскийМир;D;20200204;000000;116;117.7;116;116.4;858030;0
ДетскийМир;D;20200205;000000;116.9;116.96;115.66;116;1588870;0
ДетскийМир;D;20200206;000000;116.7;116.9;115;115.66;1944360;0
ДетскийМир;D;20200207;000000;116;116;113.6;114;1814720;0
ДетскийМир;D;20200210;000000;114.68;115.98;113.86;115.5;1532910;0
ДетскийМир;D;20200211;000000;115.82;116;114.88;115.64;623070;0
ДетскийМир;D;20200212;000000;116;116.9;115.18;116.9;1291080;0
ДетскийМир;D;20200213;000000;116.76;116.98;115.64;116.56;1222730;0
ДетскийМир;D;20200214;000000;116.76;119.02;116;118;1910760;0
ДетскийМир;D;20200217;000000;118.42;118.92;117.44;118.54;952930;0
ДетскийМир;D;20200218;000000;118.5;119.02;117.9;118.48;561280;0
ДетскийМир;D;20200219;000000;118.48;119.5;118.1;118.82;602380;0
ДетскийМир;D;20200220;000000;118.66;120.56;118.4;119.14;1102450;0
ДетскийМир;D;20200221;000000;119.2;119.8;117.74;119;598410;0
ДетскийМир;D;20200225;000000;118;119.96;89.08;117.92;3363150;0
ДетскийМир;D;20200226;000000;116.2;118.2;113.7;115.8;2284400;0
ДетскийМир;D;20200227;000000;115.64;115.64;112;112.44;1756110;0
ДетскийМир;D;20200228;000000;109.52;111.8;102.2;111.8;4095900;0
ДетскийМир;D;20200302;000000;114.06;118.9;109.38;112.5;4622410;0
ДетскийМир;D;20200303;000000;115.2;117;110.22;112.6;2805440;0
ДетскийМир;D;20200304;000000;111.6;113.26;107.12;109.16;3663240;0
ДетскийМир;D;20200305;000000;110.16;113.62;109.06;111.54;3420940;0
ДетскийМир;D;20200306;000000;110.4;110.46;104.7;105.28;4697380;0
ДетскийМир;D;20200310;000000;99.16;108.82;96;102.58;3332730;0
ДетскийМир;D;20200311;000000;104.04;106.12;100.14;100.14;3108010;0
ДетскийМир;D;20200312;000000;97;99.5;88.18;91.98;6578330;0
ДетскийМир;D;20200313;000000;91.3;98.2;90.1;95.48;5526070;0
ДетскийМир;D;20200316;000000;96.98;96.98;82;84.4;7509150;0
ДетскийМир;D;20200317;000000;84.5;87.28;75.68;78;6811040;0
ДетскийМир;D;20200318;000000;77.02;77.1;70.52;74.72;4975980;0
ДетскийМир;D;20200319;000000;74;88.9;72;85.6;8091990;0
ДетскийМир;D;20200320;000000;87;94.5;85.6;89;9003790;0
ДетскийМир;D;20200323;000000;88;88.96;83.04;84.5;3439290;0
ДетскийМир;D;20200324;000000;88.98;89.5;86;87.7;3028370;0
ДетскийМир;D;20200325;000000;89;95.52;88.4;91.08;4486030;0
ДетскийМир;D;20200326;000000;90.5;92.8;85.04;89;4459730;0
ДетскийМир;D;20200327;000000;90;91.46;87.12;88.5;2254780;0
ДетскийМир;D;20200330;000000;85.5;90.5;83.74;89.64;4315240;0
ДетскийМир;D;20200331;000000;90.02;93.48;89.7;91.02;4181180;0
ДетскийМир;D;20200401;000000;88.1;91.72;86.54;90.12;2375510;0
ДетскийМир;D;20200402;000000;91.2;92.38;89.16;90.62;2144250;0
ДетскийМир;D;20200403;000000;91.28;94.8;90.62;94.42;1780740;0
ДетскийМир;D;20200406;000000;95.04;99.5;94.56;97.8;3366160;0
ДетскийМир;D;20200407;000000;98.84;100.5;97.18;98.12;2923550;0
ДетскийМир;D;20200408;000000;98.46;100;97.58;100;1153400;0
ДетскийМир;D;20200409;000000;100.2;102.84;98.56;101.46;2147430;0
ДетскийМир;D;20200410;000000;101.46;101.62;98.52;100.36;1156450;0
ДетскийМир;D;20200413;000000;100.26;100.26;98.08;98.1;659010;0
ДетскийМир;D;20200414;000000;98.38;100.74;98.38;100.5;1233720;0
ДетскийМир;D;20200415;000000;101;101.04;95.14;95.46;3193980;0
ДетскийМир;D;20200416;000000;95.94;96.92;92.6;93;4065870;0
ДетскийМир;D;20200417;000000;94.58;94.9;90.74;91.3;4612070;0
ДетскийМир;D;20200420;000000;91.92;93.48;89;90.02;3770410;0
ДетскийМир;D;20200421;000000;89.2;90.5;87;88;3749580;0
ДетскийМир;D;20200422;000000;87.18;90.3;87.06;87.12;4107030;0
ДетскийМир;D;20200423;000000;87.62;88.96;87;88.1;5281450;0
ДетскийМир;D;20200424;000000;88.28;89.04;86.08;86.82;2777460;0
ДетскийМир;D;20200427;000000;88;88.14;86.82;87.04;2064900;0
ДетскийМир;D;20200428;000000;87.48;89.76;87.02;88.98;4496590;0
ДетскийМир;D;20200429;000000;89.28;92.6;89.04;91.24;3845410;0
ДетскийМир;D;20200430;000000;91.32;92.92;86.8;87.8;9045960;0
ДетскийМир;D;20200504;000000;87.5;87.5;85.64;86.5;1909850;0
ДетскийМир;D;20200505;000000;86.98;88;86.7;87.22;2341210;0
ДетскийМир;D;20200506;000000;87.3;87.56;86.08;86.6;2955010;0
ДетскийМир;D;20200507;000000;86.84;86.84;86.16;86.2;1988920;0
ДетскийМир;D;20200508;000000;86.5;86.5;85.8;86.04;930820;0
ДетскийМир;D;20200512;000000;86.64;86.64;85.2;86.1;1624910;0
ДетскийМир;D;20200513;000000;86;86.36;85.4;85.9;1711540;0
ДетскийМир;D;20200514;000000;85.9;85.9;83;83.7;3330730;0
ДетскийМир;D;20200515;000000;84.2;84.7;83.88;84.2;1405920;0
ДетскийМир;D;20200518;000000;84.64;86.6;84.54;86.54;1635680;0
ДетскийМир;D;20200519;000000;86.86;87.26;85.68;86.94;3010370;0
ДетскийМир;D;20200520;000000;86.6;95.2;86.2;95.1;14633780;0
ДетскийМир;D;20200521;000000;95.7;99.8;93.4;94.88;6467510;0
ДетскийМир;D;20200522;000000;94.8;96.7;92.9;96.12;2675360;0
ДетскийМир;D;20200525;000000;96.2;97.1;95.16;95.96;1350390;0
ДетскийМир;D;20200526;000000;96.04;99.38;95.48;97.8;2821030;0
ДетскийМир;D;20200527;000000;97.78;98.42;95.64;96;1946610;0
ДетскийМир;D;20200528;000000;96.76;97.98;96.2;97.98;1832670;0
ДетскийМир;D;20200529;000000;97.72;99.02;96.42;99.02;2948430;0
ДетскийМир;D;20200601;000000;99.5;99.9;97.52;99.04;2261340;0
ДетскийМир;D;20200602;000000;99.42;99.42;97.24;98.06;3317210;0
ДетскийМир;D;20200603;000000;98.92;101.36;98.14;100.04;3739690;0
ДетскийМир;D;20200604;000000;100.48;102.12;98.9;101.2;2586590;0
ДетскийМир;D;20200605;000000;101.98;102;100;100.94;2994930;0
ДетскийМир;D;20200608;000000;101.34;102.16;97;98;6718790;0
ДетскийМир;D;20200609;000000;98.48;99.5;97.24;98.5;3567740;0
ДетскийМир;D;20200610;000000;98.82;99.2;96.16;98.52;2768720;0
ДетскийМир;D;20200611;000000;97.12;99.34;96.86;97.9;2718820;0
ДетскийМир;D;20200615;000000;97;99.36;96.92;98.1;4890700;0
ДетскийМир;D;20200616;000000;99;100.8;95.9;96.8;11201800;0
ДетскийМир;D;20200617;000000;97.2;100.3;97.16;97.4;27520730;0
ДетскийМир;D;20200618;000000;97.8;99.5;97.02;99.24;6336200;0
ДетскийМир;D;20200619;000000;99;105.2;99;103.48;15268890;0
ДетскийМир;D;20200622;000000;103.48;103.84;101.98;102.6;3749200;0
ДетскийМир;D;20200623;000000;103;103.26;101.08;101.84;3918780;0
ДетскийМир;D;20200625;000000;102.54;102.54;99;101.1;3254110;0
ДетскийМир;D;20200626;000000;102.2;102.2;100.3;101.3;1768560;0
ДетскийМир;D;20200629;000000;101.7;101.7;99.8;100.54;2012010;0
ДетскийМир;D;20200630;000000;100.02;101.8;100.02;100.6;4119690;0
ДетскийМир;D;20200702;000000;101.6;102.92;100.74;102.1;4898250;0
ДетскийМир;D;20200703;000000;101.94;104.44;101.92;103.5;1847370;0
ДетскийМир;D;20200706;000000;103.74;107.36;103.6;106.78;3443350;0
ДетскийМир;D;20200707;000000;107.48;107.8;104.66;106.1;2000060;0
ДетскийМир;D;20200708;000000;106.24;106.94;106;106.3;2722820;0
ДетскийМир;D;20200709;000000;104.12;105.3;103.54;105.3;1782810;0
ДетскийМир;D;20200710;000000;105.28;107.16;104.4;106.8;1760070;0
ДетскийМир;D;20200713;000000;107;110;107;108.86;3171720;0
ДетскийМир;D;20200714;000000;107.82;108.8;105.76;106.8;2058300;0
ДетскийМир;D;20200715;000000;106.22;109.02;106.22;108.54;1229380;0
ДетскийМир;D;20200716;000000;108;110.5;108;110.2;3716540;0
ДетскийМир;D;20200717;000000;110.7;113.78;110.16;112.54;2729060;0
ДетскийМир;D;20200720;000000;112.54;114.6;110.78;112.76;2495470;0
ДетскийМир;D;20200721;000000;114.96;118.52;112.76;115.28;5113790;0
ДетскийМир;D;20200722;000000;115.88;117.98;115.46;116.4;1918300;0
ДетскийМир;D;20200723;000000;116.4;117.98;115.24;116.78;3516870;0
ДетскийМир;D;20200724;000000;115.84;118.72;113.28;115.1;4125720;0
ДетскийМир;D;20200727;000000;115.16;115.98;113.54;115.04;2226030;0
ДетскийМир;D;20200728;000000;115.54;116.92;114.54;115.4;2113730;0
ДетскийМир;D;20200729;000000;115.2;116.4;114.92;115.4;1059190;0
ДетскийМир;D;20200730;000000;116;116.3;114.28;115.62;2045340;0
ДетскийМир;D;20200731;000000;115.62;117.5;115.12;116.9;3070740;0
ДетскийМир;D;20200803;000000;116.3;118.5;116.24;118.12;2225970;0
ДетскийМир;D;20200804;000000;118.54;120.34;117.66;119.4;3290430;0
ДетскийМир;D;20200805;000000;120;123.88;119.82;121.58;3784030;0
ДетскийМир;D;20200806;000000;122;122.46;118.72;121.44;2572460;0
ДетскийМир;D;20200807;000000;119.74;120.76;119;120.12;1044520;0
ДетскийМир;D;20200810;000000;120.26;120.86;117.56;119.18;1997640;0
ДетскийМир;D;20200811;000000;119.28;121.78;118.16;120;1721770;0
ДетскийМир;D;20200812;000000;119.62;122.4;119.62;120.96;1892900;0
ДетскийМир;D;20200813;000000;120.42;122.36;118.24;121.58;1591400;0
ДетскийМир;D;20200814;000000;121.8;123.58;118.92;121.48;2069150;0
ДетскийМир;D;20200817;000000;121.82;122.16;118.24;120.3;2157630;0
ДетскийМир;D;20200818;000000;120.28;121.18;118.7;119.96;3306430;0
ДетскийМир;D;20200819;000000;120.1;121.92;120.02;120.32;2175910;0
ДетскийМир;D;20200820;000000;120.9;120.9;118.32;119.44;1974180;0
ДетскийМир;D;20200821;000000;119.98;121.3;118.8;120.36;1693370;0
ДетскийМир;D;20200824;000000;121.3;123.54;120.5;123.5;2277630;0
ДетскийМир;D;20200825;000000;124.18;126.24;119.74;122;4301860;0
ДетскийМир;D;20200826;000000;121.3;124.9;120.4;123.1;2513480;0
ДетскийМир;D;20200827;000000;122.9;125.4;122.62;125.12;2604010;0
ДетскийМир;D;20200828;000000;124.82;125.2;118.26;120.5;4656130;0
ДетскийМир;D;20200831;000000;120.7;120.7;114.32;116.76;6932610;0
ДетскийМир;D;20200901;000000;116.98;119.5;110.12;113.8;8413870;0
ДетскийМир;D;20200902;000000;112;113.48;110.7;112.8;32354720;0
ДетскийМир;D;20200903;000000;112.68;114;110.3;110.94;11104550;0
ДетскийМир;D;20200904;000000;110.5;111.18;109.06;110.46;6865710;0
ДетскийМир;D;20200907;000000;110.48;112;109.98;111.36;11754410;0
ДетскийМир;D;20200908;000000;111.36;111.98;109.2;110.6;4997360;0
ДетскийМир;D;20200909;000000;110.48;112.26;109.6;112;8213800;0
ДетскийМир;D;20200910;000000;112.04;113.46;110.84;111.5;3788690;0
ДетскийМир;D;20200911;000000;111.9;112.88;110;111.98;2743470;0
ДетскийМир;D;20200914;000000;112.4;113;111.6;112.16;3209520;0
ДетскийМир;D;20200915;000000;113;113;111.66;112.5;4997380;0
ДетскийМир;D;20200916;000000;112.78;115.4;111.94;114.48;5904980;0
ДетскийМир;D;20200917;000000;114.14;115.5;113.04;114.86;5724800;0
ДетскийМир;D;20200918;000000;115;115;113.22;114.1;8932070;0
ДетскийМир;D;20200921;000000;114.32;114.88;111.78;112.94;2783370;0
ДетскийМир;D;20200922;000000;113.16;114.5;112.86;113.94;2337070;0
ДетскийМир;D;20200923;000000;114.2;114.7;113.2;113.86;4691410;0
ДетскийМир;D;20200924;000000;114;114.98;113.3;114.82;2492570;0
ДетскийМир;D;20200925;000000;115.22;117.48;114.06;116.8;12614630;0
ДетскийМир;D;20200928;000000;114.64;118;113.2;117.18;7899090;0
ДетскийМир;D;20200929;000000;117.48;117.52;114.4;115.8;4898490;0
ДетскийМир;D;20200930;000000;116.5;117.9;115.92;117.06;3281500;0
ДетскийМир;D;20201001;000000;117.84;119.54;117.08;118.6;4634710;0
ДетскийМир;D;20201002;000000;117.5;120;117.4;119.48;4573500;0
ДетскийМир;D;20201005;000000;119.94;121.16;118.14;119.34;2954800;0
ДетскийМир;D;20201006;000000;119.3;120.6;117.64;118.2;1819070;0
ДетскийМир;D;20201007;000000;119;120;117.62;118.1;2777750;0
ДетскийМир;D;20201008;000000;118.02;120.84;118.02;119.3;3533650;0
ДетскийМир;D;20201009;000000;119;119.42;115.6;117.02;3112970;0
ДетскийМир;D;20201012;000000;116.2;119.24;116.2;118.26;1002100;0
ДетскийМир;D;20201013;000000;118.56;119.2;118.28;118.9;1641980;0
ДетскийМир;D;20201014;000000;121;121;118.4;119.18;2646800;0
ДетскийМир;D;20201015;000000;119.48;120.34;118.3;118.9;1633550;0
ДетскийМир;D;20201016;000000;119.68;119.68;114.64;115.76;3744940;0
ДетскийМир;D;20201019;000000;115.64;116.36;113.1;114.14;2707260;0
ДетскийМир;D;20201020;000000;113.86;117.26;113.72;115.94;1774720;0
ДетскийМир;D;20201021;000000;116.3;116.46;113.7;114.88;1675100;0
ДетскийМир;D;20201022;000000;114.84;115.9;114.26;115;1275070;0
ДетскийМир;D;20201023;000000;115.16;115.88;114.76;115.5;1000160;0
ДетскийМир;D;20201026;000000;115.02;117;114.14;115;1909600;0
ДетскийМир;D;20201027;000000;115.4;115.62;114.06;114.5;950870;0
ДетскийМир;D;20201028;000000;114.68;114.7;109.56;112.04;3900430;0
ДетскийМир;D;20201029;000000;112.18;114.2;109.4;111;2789260;0
ДетскийМир;D;20201030;000000;111.04;111.04;108.1;109.74;1932920;0
ДетскийМир;D;20201102;000000;111;113.28;109.52;112.5;3141740;0
ДетскийМир;D;20201103;000000;112.98;113.9;112.08;112.86;2633510;0
ДетскийМир;D;20201105;000000;114;117.6;113;116.18;3038510;0
ДетскийМир;D;20201106;000000;116.18;118.94;115.04;118;3724150;0
ДетскийМир;D;20201109;000000;119;119.48;116;117.28;4164650;0
ДетскийМир;D;20201110;000000;117;118.9;116.66;117.6;2305020;0
ДетскийМир;D;20201111;000000;117.98;118.5;115.04;116.14;2380610;0
ДетскийМир;D;20201112;000000;117;117.98;115.8;116.32;2464370;0
ДетскийМир;D;20201113;000000;116.2;118.4;116.2;118.3;2993680;0
ДетскийМир;D;20201116;000000;118.58;121;118.56;120.78;4084590;0
ДетскийМир;D;20201117;000000;121;122.9;119.68;120.6;2316560;0
