<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ОР ао;D;20180322;000000;122.65;122.7;121.45;122.4;7070;0
ОР ао;D;20180323;000000;122.4;123.1;122.4;122.4;20630;0
ОР ао;D;20180326;000000;123.35;123.4;122.8;122.8;2790;0
ОР ао;D;20180327;000000;122.4;122.45;120;120;1130;0
ОР ао;D;20180328;000000;121.1;122.55;121;122.5;7950;0
ОР ао;D;20180329;000000;122.45;123.6;121.9;123.6;10940;0
ОР ао;D;20180330;000000;123.95;125.1;123.95;125.1;3700;0
ОР ао;D;20180402;000000;125;126.4;124.9;126.4;7370;0
ОР ао;D;20180403;000000;126.35;127.6;126.35;126.95;13920;0
ОР ао;D;20180404;000000;126.95;130.1;124.95;125.1;78090;0
ОР ао;D;20180405;000000;125.15;125.15;122.95;123.5;71600;0
ОР ао;D;20180406;000000;124;124.7;123.5;123.5;13310;0
ОР ао;D;20180409;000000;123.05;124.15;120.2;121;114170;0
ОР ао;D;20180410;000000;121.5;121.5;121.4;121.4;90;0
ОР ао;D;20180411;000000;120.2;120.2;115.95;119.6;7600;0
ОР ао;D;20180412;000000;119;119.6;117.2;117.2;9920;0
ОР ао;D;20180413;000000;115;120;115;117;17750;0
ОР ао;D;20180416;000000;117;118.8;116.05;118.25;210;0
ОР ао;D;20180417;000000;119;119.05;117;117;1140;0
ОР ао;D;20180418;000000;117.75;117.75;116.3;116.45;9090;0
ОР ао;D;20180419;000000;116.95;117;113.7;114;27500;0
ОР ао;D;20180420;000000;115.3;115.35;114.4;114.4;8080;0
ОР ао;D;20180423;000000;114.8;114.95;114;114;2030;0
ОР ао;D;20180424;000000;114;114.5;113.65;114.5;31660;0
ОР ао;D;20180425;000000;114.55;117;114.55;115;5180;0
ОР ао;D;20180426;000000;116.1;116.5;116.1;116.5;1030;0
ОР ао;D;20180427;000000;116.9;116.9;115.75;115.75;210;0
ОР ао;D;20180428;000000;116.9;116.9;116.9;116.9;140;0
ОР ао;D;20180503;000000;124.95;124.95;115.75;115.75;1010;0
ОР ао;D;20180504;000000;116.5;116.5;116.5;116.5;30;0
ОР ао;D;20180507;000000;116;116;115.45;115.7;210;0
ОР ао;D;20180508;000000;115.4;116.4;115.35;115.4;300;0
ОР ао;D;20180510;000000;115.65;115.65;114.5;114.5;3220;0
ОР ао;D;20180511;000000;115.25;115.25;114.5;114.5;1160;0
ОР ао;D;20180514;000000;114.6;115.45;114.5;114.5;580;0
ОР ао;D;20180515;000000;114.55;114.8;114.5;114.8;680;0
ОР ао;D;20180516;000000;114.95;114.95;114.4;114.5;2870;0
ОР ао;D;20180517;000000;114.5;115.7;114.4;114.65;44160;0
ОР ао;D;20180518;000000;114.45;114.7;112.7;113.4;28570;0
ОР ао;D;20180521;000000;113;113.55;112.7;112.7;24600;0
ОР ао;D;20180522;000000;112.4;113.3;112.35;112.45;300;0
ОР ао;D;20180523;000000;112.55;112.55;110.65;110.65;10530;0
ОР ао;D;20180524;000000;112.35;112.35;111.3;112;20930;0
ОР ао;D;20180525;000000;112.1;112.1;110.5;110.5;6970;0
ОР ао;D;20180528;000000;110.7;111.05;110;110;4460;0
ОР ао;D;20180529;000000;110;110.05;110;110;360;0
ОР ао;D;20180530;000000;110.05;110.05;109;109.5;2170;0
ОР ао;D;20180531;000000;109.15;109.8;109.05;109.6;630;0
ОР ао;D;20180601;000000;109.05;110;108.55;108.55;3520;0
ОР ао;D;20180604;000000;110.05;110.05;104.85;104.85;13560;0
ОР ао;D;20180605;000000;107.45;109.5;106.5;106.5;17470;0
ОР ао;D;20180606;000000;107.1;108;107;107;1480;0
ОР ао;D;20180607;000000;108;108.05;106.7;106.7;13800;0
ОР ао;D;20180608;000000;106.65;106.75;105.5;105.5;4940;0
ОР ао;D;20180609;000000;105.55;105.55;105.5;105.55;870;0
ОР ао;D;20180611;000000;106.45;106.45;103.3;103.3;2640;0
ОР ао;D;20180613;000000;105.55;105.9;105;105.1;13590;0
ОР ао;D;20180614;000000;104.5;105;103.7;103.7;9360;0
ОР ао;D;20180615;000000;103.75;103.75;103.2;103.2;6500;0
ОР ао;D;20180618;000000;103.3;103.3;101.65;101.95;13380;0
ОР ао;D;20180619;000000;102;102;100.95;101.1;16190;0
ОР ао;D;20180620;000000;101.1;101.1;99.5;99.95;10310;0
ОР ао;D;20180621;000000;100.15;100.15;99;99.9;31310;0
ОР ао;D;20180622;000000;99.05;99.05;98;98;9290;0
ОР ао;D;20180625;000000;98.05;98.45;97.2;98.45;1230;0
ОР ао;D;20180626;000000;98.45;98.45;96.15;96.65;17380;0
ОР ао;D;20180627;000000;95.8;96.65;95.8;96.65;410;0
ОР ао;D;20180628;000000;96.7;96.7;96.6;96.6;250;0
ОР ао;D;20180629;000000;96.7;96.7;95.8;95.8;4040;0
ОР ао;D;20180702;000000;105;105;96.65;97.55;26130;0
ОР ао;D;20180703;000000;97.3;97.95;97;97.95;330;0
ОР ао;D;20180704;000000;97.95;97.95;97.95;97.95;670;0
ОР ао;D;20180705;000000;97.95;97.95;97.05;97.05;720;0
ОР ао;D;20180706;000000;97.75;98.9;97;97.5;26870;0
