<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
РусАква ао;D;20181220;000000;136.5;139;136.5;138;110;0
РусАква ао;D;20181221;000000;141.5;141.5;140;140;20;0
РусАква ао;D;20181224;000000;142;142;138;139;150;0
РусАква ао;D;20181225;000000;137.5;139;125.5;139;1250;0
РусАква ао;D;20181226;000000;145;145;126;138;560;0
РусАква ао;D;20181227;000000;138;138;137.5;137.5;20;0
РусАква ао;D;20181228;000000;136.5;136.5;132;132;70;0
РусАква ао;D;20181229;000000;136.5;141;134.5;139;420;0
РусАква ао;D;20190103;000000;136;138.5;131;137.5;400;0
РусАква ао;D;20190104;000000;135.5;138;135;138;1720;0
РусАква ао;D;20190109;000000;138.5;140.5;132;140.5;140;0
РусАква ао;D;20190110;000000;138.5;140;135.5;140;150;0
РусАква ао;D;20190111;000000;138;140;135;138;510;0
РусАква ао;D;20190114;000000;135.5;140;134.5;135.5;630;0
РусАква ао;D;20190115;000000;136;141;136;138;970;0
РусАква ао;D;20190116;000000;136;143.5;136;143.5;3820;0
РусАква ао;D;20190117;000000;143;144.5;143;143;2570;0
РусАква ао;D;20190118;000000;147.5;147.5;143;143;1700;0
РусАква ао;D;20190121;000000;143;143;141.5;142;470;0
РусАква ао;D;20190122;000000;140.5;146;140;146;1830;0
РусАква ао;D;20190123;000000;143;150.5;142.5;146;3110;0
РусАква ао;D;20190124;000000;146;146;142.5;143.5;2420;0
РусАква ао;D;20190125;000000;142.5;144.5;140.5;143.5;3860;0
РусАква ао;D;20190128;000000;145;145;142.5;142.5;1850;0
РусАква ао;D;20190129;000000;141;141;138;138;20;0
РусАква ао;D;20190130;000000;140.5;142;140.5;142;20;0
РусАква ао;D;20190131;000000;142.5;147;139.5;142.5;2610;0
РусАква ао;D;20190201;000000;144;144;139;144;2690;0
РусАква ао;D;20190204;000000;141;142.5;138.5;142.5;1420;0
РусАква ао;D;20190205;000000;139;142;138.5;138.5;1810;0
РусАква ао;D;20190206;000000;139;141;136.5;139;6220;0
РусАква ао;D;20190207;000000;141;141;137;141;2330;0
РусАква ао;D;20190208;000000;137.5;140.5;137.5;140.5;510;0
РусАква ао;D;20190211;000000;138.5;158;137.5;144.5;21360;0
РусАква ао;D;20190212;000000;143;158;140.5;151;10100;0
РусАква ао;D;20190213;000000;155;170;149.5;154;15380;0
РусАква ао;D;20190214;000000;152;153.5;145.5;153.5;2960;0
РусАква ао;D;20190215;000000;156.5;156.5;148;149.5;2050;0
РусАква ао;D;20190218;000000;154;159.5;150.5;151.5;4830;0
РусАква ао;D;20190219;000000;150;151;149;150;250;0
РусАква ао;D;20190220;000000;149;159;149;154.5;10240;0
