Дата;Цена;Откр;Макс;Мин;Объём;Изм %
04012016;73.88;76.86;76.86;73.00;7.12M;-3.42%
05012016;74.23;73.90;74.46;73.06;6.04M;0.47%
06012016;72.62;73.99;75.50;72.42;10.80M;-2.17%
11012016;69.11;70.50;71.01;69.07;17.04M;-4.83%
12012016;69.32;68.01;70.08;66.84;14.73M;0.30%
13012016;70.60;69.96;70.99;69.70;11.63M;1.85%
14012016;70.57;69.72;70.65;69.31;12.10M;-0.04%
15012016;66.80;70.17;70.80;66.73;17.80M;-5.34%
18012016;66.33;66.10;67.42;65.50;12.67M;-0.70%
19012016;66.10;67.00;68.54;65.35;14.13M;-0.35%
20012016;63.55;65.00;65.25;63.51;17.90M;-3.86%
21012016;65.39;63.64;65.68;63.45;18.03M;2.90%
22012016;68.75;67.40;69.50;66.70;18.50M;5.14%
25012016;66.75;70.00;70.00;65.70;18.09M;-2.91%
26012016;67.21;65.80;67.40;65.13;15.29M;0.69%
27012016;68.80;67.25;69.27;66.98;15.68M;2.37%
28012016;68.89;68.99;70.21;67.36;29.01M;0.13%
29012016;68.50;69.66;70.45;68.02;16.85M;-0.57%
01022016;69.50;68.90;69.67;67.72;14.22M;1.46%
02022016;67.96;69.00;70.11;67.17;17.14M;-2.22%
03022016;68.25;67.48;69.10;67.40;11.74M;0.43%
04022016;70.79;69.80;71.40;69.29;21.63M;3.72%
05022016;70.89;70.59;71.20;70.01;10.74M;0.14%
08022016;69.06;71.10;71.80;68.61;14.42M;-2.58%
09022016;68.65;68.66;69.80;68.20;8.86M;-0.59%
10022016;70.11;68.89;70.33;68.03;8.78M;2.13%
11022016;68.28;69.50;69.84;67.51;10.51M;-2.61%
12022016;69.30;68.95;69.63;68.45;8.46M;1.49%
15022016;69.32;69.90;70.50;69.29;7.18M;0.03%
16022016;69.62;70.01;70.49;69.07;7.75M;0.43%
17022016;71.29;69.80;71.68;69.42;9.99M;2.40%
18022016;73.25;71.93;73.38;71.72;15.06M;2.75%
19022016;71.93;72.48;73.37;71.61;10.12M;-1.80%
20022016;72.63;72.00;72.69;72.00;1.51M;0.97%
22022016;73.60;72.82;73.78;72.51;4.28M;1.34%
24022016;72.34;72.80;73.00;71.81;6.21M;-1.71%
25022016;73.76;72.70;74.04;71.80;9.53M;1.96%
26022016;75.21;74.31;75.69;74.20;10.77M;1.97%
29022016;76.90;74.70;76.90;74.35;7.27M;2.25%
01032016;77.31;77.04;77.95;76.63;8.75M;0.53%
02032016;75.20;78.20;78.29;75.20;7.73M;-2.73%
03032016;75.80;75.50;76.59;75.00;6.70M;0.80%
04032016;76.82;76.10;76.87;75.70;6.21M;1.35%
07032016;77.82;77.40;77.84;77.15;4.65M;1.30%
09032016;76.51;77.50;77.60;76.03;8.67M;-1.68%
10032016;75.56;76.06;77.21;75.55;11.01M;-1.24%
11032016;77.03;76.00;77.76;75.83;15.21M;1.95%
14032016;76.80;77.20;77.20;75.77;7.80M;-0.30%
15032016;75.62;77.13;77.50;75.62;12.43M;-1.54%
16032016;77.00;75.90;77.40;75.86;11.04M;1.82%
17032016;78.45;77.56;78.74;77.30;17.19M;1.88%
18032016;79.70;78.35;80.17;78.10;12.66M;1.59%
21032016;79.81;79.30;79.84;78.33;10.57M;0.14%
22032016;80.03;79.71;80.64;79.01;11.55M;0.28%
23032016;78.93;79.50;80.30;78.34;10.48M;-1.37%
24032016;78.75;78.41;78.92;77.91;8.68M;-0.23%
25032016;79.65;78.77;79.80;78.77;3.64M;1.14%
28032016;78.65;79.88;80.25;78.47;5.14M;-1.26%
29032016;77.60;78.28;78.75;76.76;7.48M;-1.34%
30032016;79.09;78.37;79.40;78.14;5.28M;1.92%
31032016;79.09;78.68;79.29;77.51;9.52M;0.00%
01042016;77.29;78.35;78.49;77.00;11.54M;-2.28%
04042016;76.26;77.36;77.77;75.35;17.40M;-1.33%
05042016;75.13;75.49;75.49;74.12;10.23M;-1.48%
06042016;76.10;75.51;76.43;75.03;9.45M;1.29%
07042016;76.80;76.76;77.41;76.12;10.25M;0.92%
08042016;78.75;77.37;79.21;76.92;14.24M;2.54%
11042016;81.85;78.75;82.00;78.59;25.96M;3.94%
12042016;81.92;82.00;83.04;80.67;14.49M;0.09%
13042016;82.45;82.04;82.68;81.29;12.06M;0.65%
14042016;81.20;82.05;82.43;80.80;10.75M;-1.52%
15042016;80.84;81.16;81.49;80.35;10.25M;-0.44%
18042016;81.07;79.12;81.31;78.93;18.84M;0.28%
19042016;82.80;81.49;84.44;81.49;13.95M;2.13%
20042016;83.88;82.02;84.08;82.00;10.34M;1.30%
21042016;82.95;84.46;84.92;81.99;20.43M;-1.11%
22042016;84.08;82.97;84.35;82.30;10.93M;1.36%
25042016;82.85;83.62;84.18;82.75;7.72M;-1.46%
26042016;82.37;82.90;82.90;80.84;11.30M;-0.58%
27042016;83.09;82.61;84.00;82.31;10.66M;0.87%
28042016;83.91;83.30;84.53;82.56;10.46M;0.99%
29042016;84.00;83.98;84.99;83.00;13.43M;0.11%
04052016;82.08;82.50;83.30;81.28;6.39M;-2.29%
05052016;82.50;82.16;83.25;81.92;4.99M;0.51%
06052016;82.78;81.72;83.17;81.22;6.39M;0.34%
10052016;82.25;82.04;83.16;81.24;4.97M;-0.64%
11052016;84.00;82.40;84.00;81.48;7.07M;2.13%
12052016;83.08;84.00;84.68;82.60;6.54M;-1.10%
13052016;83.10;83.17;83.48;81.55;5.58M;0.02%
16052016;83.72;83.83;84.50;83.25;3.39M;0.75%
17052016;83.83;84.00;84.24;82.37;6.62M;0.13%
18052016;84.05;83.50;84.39;83.13;5.05M;0.26%
19052016;82.07;83.15;83.64;82.00;11.10M;-2.36%
20052016;82.92;82.71;83.00;81.80;8.93M;1.04%
23052016;82.60;82.39;82.85;81.71;2.99M;-0.39%
24052016;83.43;82.55;84.00;82.25;4.47M;1.00%
25052016;84.90;84.15;85.61;84.09;11.92M;1.76%
26052016;87.40;85.79;87.70;84.70;17.74M;2.94%
27052016;88.56;87.05;89.17;86.74;16.26M;1.33%
30052016;89.83;88.66;89.91;87.98;8.84M;1.43%
31052016;91.50;90.05;93.44;88.96;34.64M;1.86%
01062016;90.86;91.23;92.20;90.83;14.17M;-0.70%
02062016;91.25;90.63;91.40;89.45;8.33M;0.43%
03062016;90.24;91.60;91.91;89.89;7.68M;-1.11%
06062016;92.14;90.61;92.50;90.61;9.21M;2.11%
07062016;97.21;92.02;97.49;91.92;20.89M;5.50%
08062016;97.44;97.90;99.23;96.30;13.11M;0.24%
09062016;97.78;97.44;98.20;95.85;7.55M;0.35%
10062016;93.75;95.96;96.10;93.39;9.97M;-4.12%
14062016;88.75;92.34;92.76;85.48;21.98M;-5.33%
15062016;90.44;88.41;90.92;87.13;10.99M;1.90%
16062016;88.00;89.70;89.81;87.05;10.73M;-2.70%
17062016;89.54;88.66;90.40;88.62;5.81M;1.75%
20062016;90.95;91.00;92.38;90.56;7.53M;1.57%
21062016;90.51;90.80;91.29;89.28;6.78M;-0.48%
22062016;91.85;91.69;92.65;90.67;5.01M;1.48%
23062016;95.61;91.70;95.69;91.08;12.69M;4.09%
24062016;91.01;90.01;92.38;89.42;16.59M;-4.81%
27062016;87.00;92.00;92.08;86.00;16.98M;-4.41%
28062016;88.46;88.02;88.94;86.09;9.95M;1.68%
29062016;90.35;88.90;90.42;88.90;7.20M;2.14%
30062016;90.00;90.20;91.24;88.33;8.33M;-0.39%
01072016;90.80;90.00;90.95;88.88;7.21M;0.89%
04072016;90.73;90.90;91.90;89.77;9.22M;-0.08%
05072016;89.00;90.00;90.64;88.88;5.22M;-1.91%
06072016;88.26;88.70;89.21;87.00;7.38M;-0.83%
07072016;90.16;88.80;90.70;88.55;6.84M;2.15%
08072016;91.51;89.56;91.80;89.01;9.50M;1.50%
11072016;92.70;91.86;94.47;91.70;8.23M;1.30%
12072016;94.81;93.39;94.94;92.91;5.92M;2.28%
13072016;96.44;94.60;96.70;93.50;18.89M;1.72%
14072016;96.99;96.52;97.50;95.28;6.07M;0.57%
15072016;96.00;96.51;96.94;94.85;9.45M;-1.02%
18072016;96.50;96.00;96.90;95.34;4.54M;0.52%
19072016;96.51;97.06;97.95;96.10;6.81M;0.01%
20072016;97.37;96.71;97.63;95.63;7.52M;0.89%
21072016;97.10;97.51;97.87;95.70;3.41M;-0.28%
22072016;96.40;96.47;97.10;96.19;2.19M;-0.72%
25072016;95.20;96.98;96.99;94.70;6.38M;-1.24%
26072016;95.10;95.23;95.72;93.60;5.95M;-0.11%
27072016;94.99;95.29;95.91;94.64;5.96M;-0.12%
28072016;95.90;94.90;96.26;94.50;8.25M;0.96%
29072016;98.80;96.00;98.91;95.36;13.60M;3.02%
01082016;98.41;99.81;99.93;97.40;8.83M;-0.39%
02082016;96.58;98.70;98.85;96.40;8.00M;-1.86%
03082016;97.00;96.50;97.42;95.63;7.03M;0.43%
04082016;97.23;98.00;98.00;96.63;3.90M;0.24%
05082016;97.51;97.01;98.20;97.01;6.03M;0.29%
08082016;98.45;98.29;98.90;97.10;7.56M;0.96%
09082016;99.00;97.88;99.51;97.88;5.25M;0.56%
10082016;98.00;98.72;99.44;98.00;3.20M;-1.01%
11082016;99.39;98.14;99.50;97.89;5.48M;1.42%
12082016;98.80;99.78;100.27;98.80;4.64M;-0.59%
15082016;99.13;99.30;99.63;98.80;3.11M;0.33%
16082016;99.31;99.13;100.19;98.21;4.92M;0.18%
17082016;98.95;98.51;99.06;97.72;4.04M;-0.36%
18082016;98.85;99.23;99.87;97.83;4.30M;-0.10%
19082016;98.40;99.06;99.32;97.41;3.70M;-0.46%
22082016;99.15;97.87;99.49;97.21;6.27M;0.76%
23082016;100.80;98.95;101.13;98.61;5.52M;1.66%
24082016;100.30;100.33;100.85;99.56;5.60M;-0.50%
25082016;102.80;100.30;102.81;100.08;6.85M;2.49%
26082016;104.09;103.00;104.77;102.76;6.93M;1.25%
29082016;103.60;103.01;103.74;102.52;2.80M;-0.47%
30082016;102.45;103.70;104.42;102.34;4.57M;-1.11%
31082016;101.97;102.43;102.76;101.40;5.59M;-0.47%
01092016;103.32;102.67;103.50;102.19;3.16M;1.32%
02092016;104.15;103.20;104.60;102.37;5.56M;0.80%
05092016;105.97;104.53;106.45;104.27;4.45M;1.75%
06092016;107.96;106.30;107.96;105.45;4.82M;1.88%
07092016;110.90;108.09;111.61;108.00;9.60M;2.72%
08092016;109.07;111.85;112.65;108.60;10.88M;-1.65%
09092016;107.66;108.40;108.50;107.21;4.09M;-1.29%
12092016;107.51;106.47;107.80;105.67;4.67M;-0.14%
13092016;106.97;107.60;108.14;105.98;4.24M;-0.50%
14092016;106.93;107.38;108.07;106.36;4.30M;-0.04%
15092016;107.31;106.70;107.55;106.30;7.42M;0.36%
16092016;106.06;107.57;108.11;105.26;6.67M;-1.16%
19092016;107.00;106.97;107.77;106.30;3.80M;0.89%
20092016;107.29;106.65;107.40;105.55;2.09M;0.27%
21092016;108.45;107.42;109.13;107.42;4.74M;1.08%
22092016;111.47;109.48;111.55;109.22;5.82M;2.78%
23092016;109.38;111.00;111.59;108.70;4.49M;-1.87%
26092016;109.26;108.98;110.46;108.20;4.39M;-0.11%
27092016;108.75;109.91;109.91;108.28;2.89M;-0.47%
28092016;109.20;108.98;109.89;108.45;2.51M;0.41%
29092016;109.00;110.97;111.26;108.83;6.21M;-0.18%
30092016;105.82;107.90;107.90;105.50;5.83M;-2.92%
03102016;108.55;106.77;109.00;106.07;6.37M;2.58%
04102016;107.82;108.73;108.90;106.87;4.18M;-0.67%
05102016;108.68;107.82;108.87;106.90;3.54M;0.80%
06102016;111.01;108.78;111.29;108.55;7.34M;2.14%
07102016;111.22;111.00;112.21;110.46;6.75M;0.19%
10102016;113.40;111.09;114.25;110.61;6.72M;1.96%
11102016;113.90;113.59;114.99;113.20;5.64M;0.44%
12102016;112.32;114.10;114.10;111.86;4.42M;-1.39%
13102016;110.65;111.84;112.45;110.60;4.97M;-1.49%
14102016;110.60;111.34;111.69;109.80;6.66M;-0.05%
17102016;110.19;110.89;111.29;109.41;6.97M;-0.37%
18102016;110.92;110.61;111.44;110.26;4.99M;0.66%
19102016;111.86;111.11;112.10;110.77;4.44M;0.85%
20102016;111.37;111.99;113.14;111.36;5.36M;-0.44%
21102016;111.75;111.00;112.40;110.71;3.00M;0.34%
24102016;112.20;112.05;113.32;111.80;5.17M;0.40%
25102016;112.82;112.90;113.37;112.53;6.78M;0.55%
26102016;111.48;112.60;112.83;111.15;4.76M;-1.19%
27102016;112.11;111.30;112.50;111.30;3.69M;0.57%
28102016;112.44;112.40;112.45;111.41;1.88M;0.29%
31102016;111.59;111.80;112.50;111.25;2.49M;-0.76%
01112016;110.22;111.64;112.79;110.22;2.97M;-1.23%
02112016;107.60;109.50;110.84;107.60;4.71M;-2.38%
03112016;106.52;107.71;108.71;106.52;4.18M;-1.00%
07112016;106.40;106.71;108.20;106.04;3.51M;-0.11%
08112016;106.76;107.00;107.69;105.32;4.80M;0.34%
09112016;110.48;105.00;110.73;104.40;9.13M;3.48%
10112016;111.80;110.81;112.34;110.20;9.85M;1.19%
11112016;113.49;111.55;114.01;110.79;8.34M;1.51%
14112016;113.21;113.61;114.33;112.38;4.80M;-0.25%
15112016;111.65;113.15;113.46;110.81;4.41M;-1.38%
16112016;111.65;112.06;112.91;111.31;2.26M;0.00%
17112016;110.28;111.25;112.02;109.60;4.20M;-1.23%
18112016;111.25;110.20;111.87;110.17;2.76M;0.88%
21112016;111.95;111.50;112.48;111.37;3.60M;0.63%
22112016;113.81;112.46;113.88;112.20;5.48M;1.66%
23112016;114.50;114.00;114.85;113.72;3.81M;0.61%
24112016;118.24;114.50;118.35;114.49;5.07M;3.27%
25112016;118.00;118.35;119.86;117.08;5.04M;-0.20%
28112016;117.03;117.80;118.34;116.25;3.37M;-0.82%
29112016;115.70;117.37;118.61;115.70;4.57M;-1.14%
30112016;116.08;116.08;117.79;115.76;4.80M;0.33%
01122016;115.40;117.43;117.45;115.20;4.12M;-0.59%
02122016;116.62;115.40;116.62;114.77;4.13M;1.06%
05122016;118.06;116.13;118.77;116.00;5.10M;1.23%
06122016;116.50;118.49;119.16;116.46;5.42M;-1.32%
07122016;118.21;116.80;118.68;116.50;4.25M;1.47%
08122016;123.75;118.58;123.75;118.48;8.56M;4.69%
09122016;121.90;123.99;124.98;121.81;7.12M;-1.49%
12122016;126.30;123.18;128.40;123.18;7.28M;3.61%
13122016;129.53;126.80;129.53;124.75;10.42M;2.56%
14122016;128.56;130.00;130.00;127.30;5.40M;-0.75%
15122016;129.09;127.14;129.38;126.65;6.83M;0.41%
16122016;128.42;129.85;129.88;128.23;5.75M;-0.52%
19122016;127.80;128.80;129.19;127.72;2.28M;-0.48%
20122016;128.45;128.26;129.38;127.15;1.94M;0.51%
21122016;129.63;128.45;131.49;128.45;6.88M;0.92%
22122016;127.01;129.28;129.54;126.36;5.42M;-2.02%
23122016;128.13;126.96;128.90;126.68;2.98M;0.88%
26122016;128.00;128.26;129.25;127.71;1.20M;-0.10%
27122016;128.13;128.00;128.63;127.07;1.75M;0.10%
28122016;129.00;128.58;129.10;128.01;2.59M;0.68%
29122016;130.50;128.50;130.55;127.90;3.91M;1.16%
30122016;129.75;130.12;131.09;129.52;2.25M;-0.57%
03012017;136.59;130.90;136.59;130.07;6.96M;5.27%
04012017;134.80;135.89;136.66;134.02;4.09M;-1.31%
05012017;133.47;134.82;136.08;133.41;2.94M;-0.99%
06012017;132.50;134.00;134.50;131.87;3.04M;-0.73%
09012017;130.00;132.68;133.74;129.90;4.12M;-1.89%
10012017;130.59;129.95;132.06;129.61;3.91M;0.45%
11012017;128.80;130.20;131.74;128.31;4.05M;-1.37%
12012017;128.12;129.48;129.90;128.12;2.79M;-0.53%
13012017;124.26;128.43;130.69;123.30;6.13M;-3.01%
16012017;122.76;124.79;124.80;122.63;3.96M;-1.21%
17012017;122.64;122.70;123.65;121.70;3.52M;-0.10%
18012017;124.00;123.00;124.45;122.20;3.26M;1.11%
19012017;124.99;124.40;126.19;123.84;3.90M;0.80%
20012017;126.48;124.63;126.58;124.50;2.90M;1.19%
23012017;124.78;126.40;126.48;124.23;3.12M;-1.34%
24012017;127.70;125.00;128.35;125.00;4.15M;2.34%
25012017;127.45;127.01;128.65;127.01;2.46M;-0.20%
26012017;129.94;128.17;130.45;127.59;4.06M;1.95%
27012017;131.90;129.95;132.10;129.01;7.27M;1.51%
30012017;130.01;131.50;132.00;129.61;3.74M;-1.43%
31012017;128.60;129.80;130.38;128.10;2.68M;-1.08%
01022017;129.42;129.00;129.99;128.17;3.16M;0.64%
02022017;128.80;130.00;130.44;128.39;2.44M;-0.48%
03022017;130.00;129.00;130.14;128.77;2.12M;0.93%
06022017;130.46;130.21;130.95;129.28;2.70M;0.35%
07022017;130.68;130.93;131.68;129.50;2.47M;0.17%
08022017;128.84;130.68;130.68;127.87;2.60M;-1.41%
09022017;128.40;129.38;129.72;127.30;2.57M;-0.34%
10022017;127.41;128.77;129.50;126.84;4.64M;-0.77%
13022017;127.98;127.77;129.50;127.00;6.12M;0.45%
14022017;125.44;127.98;127.98;125.08;2.17M;-1.98%
15022017;125.45;125.10;126.93;122.94;3.94M;0.01%
16022017;125.47;125.64;125.91;123.12;2.93M;0.02%
17022017;124.45;125.52;125.68;123.51;5.32M;-0.81%
20022017;125.00;124.85;125.34;123.15;3.08M;0.44%
21022017;126.90;125.00;127.45;124.32;4.10M;1.52%
22022017;127.99;127.30;127.99;126.05;4.73M;0.86%
24022017;125.87;128.01;129.15;125.87;1.79M;-1.66%
27022017;121.25;126.88;126.91;121.21;4.27M;-3.67%
28022017;118.81;121.25;121.78;118.31;5.20M;-2.01%
01032017;122.92;119.00;123.50;117.91;4.76M;3.46%
02032017;125.29;123.05;125.60;123.05;7.39M;1.93%
03032017;122.43;124.05;125.45;122.10;6.13M;-2.28%
06032017;120.57;122.00;123.75;120.57;3.70M;-1.52%
07032017;119.26;120.60;121.03;118.08;4.18M;-1.09%
09032017;118.46;118.25;118.90;116.11;6.21M;-0.67%
10032017;117.60;118.01;120.65;117.10;4.61M;-0.73%
13032017;117.80;117.05;119.60;116.33;4.20M;0.17%
14032017;117.51;118.70;119.01;117.21;5.37M;-0.25%
15032017;117.50;118.10;119.29;116.60;2.71M;-0.01%
16032017;121.50;118.78;121.62;118.78;8.89M;3.40%
17032017;122.73;121.33;124.49;121.06;4.26M;1.01%
20032017;125.45;123.50;125.71;122.72;3.63M;2.22%
21032017;125.33;125.99;127.26;124.41;4.70M;-0.10%
22032017;124.73;123.99;124.77;121.29;3.90M;-0.48%
23032017;126.00;125.04;126.45;124.69;3.01M;1.02%
24032017;124.59;125.28;126.43;124.00;3.55M;-1.12%
27032017;123.00;123.01;124.34;122.00;2.58M;-1.28%
28032017;123.30;123.66;123.69;122.17;2.63M;0.24%
29032017;123.05;123.79;124.30;122.36;1.49M;-0.20%
30032017;122.88;123.90;123.99;121.65;2.31M;-0.14%
31032017;120.80;122.67;122.70;120.00;2.55M;-1.69%
03042017;120.74;120.70;122.19;120.20;2.85M;-0.05%
04042017;123.42;120.69;123.50;119.00;2.91M;2.22%
05042017;124.71;123.96;125.49;123.25;2.93M;1.05%
06042017;125.00;124.20;125.79;124.00;2.41M;0.23%
07042017;122.59;124.24;124.63;120.77;4.40M;-1.93%
10042017;117.35;121.66;122.57;117.35;4.85M;-4.27%
11042017;117.48;117.02;119.15;116.41;4.23M;0.11%
12042017;113.29;117.72;118.40;113.13;4.03M;-3.57%
13042017;113.28;114.49;114.78;110.71;6.89M;-0.01%
14042017;111.04;112.80;113.50;110.90;1.28M;-1.98%
17042017;115.51;110.73;115.51;109.88;3.14M;4.03%
18042017;113.70;115.46;116.25;112.56;4.77M;-1.57%
19042017;112.90;113.55;114.92;112.25;4.01M;-0.70%
20042017;117.40;112.50;117.69;111.41;9.20M;3.99%
21042017;120.08;117.93;120.79;117.66;7.66M;2.28%
24042017;123.49;121.00;123.49;120.80;5.60M;2.84%
25042017;123.88;123.64;124.11;121.59;4.86M;0.32%
26042017;125.60;124.00;125.77;122.70;3.52M;1.39%
27042017;124.71;125.01;125.37;123.90;3.47M;-0.71%
28042017;125.82;125.50;126.90;124.81;5.31M;0.89%
02052017;128.58;125.99;129.15;125.87;5.15M;2.19%
03052017;127.25;128.50;128.50;126.02;3.67M;-1.03%
04052017;126.70;127.95;128.84;126.56;4.13M;-0.43%
05052017;128.20;125.97;128.51;125.20;3.13M;1.18%
10052017;130.00;128.68;130.48;128.55;4.76M;1.40%
11052017;127.85;130.12;131.43;127.80;4.52M;-1.65%
12052017;127.30;127.41;128.80;126.98;2.83M;-0.43%
15052017;131.20;127.71;131.35;127.71;4.28M;3.06%
16052017;131.33;130.95;133.20;129.91;6.92M;0.10%
17052017;131.35;130.80;132.20;130.38;4.37M;0.02%
18052017;128.93;130.50;130.95;128.02;5.09M;-1.84%
19052017;131.10;129.11;131.75;128.52;2.99M;1.68%
22052017;131.98;132.34;132.48;130.49;3.02M;0.67%
23052017;132.04;131.74;133.77;130.97;7.17M;0.05%
24052017;133.00;132.40;133.95;130.10;4.14M;0.73%
25052017;130.70;133.24;133.68;130.50;3.00M;-1.73%
26052017;130.20;130.70;131.55;128.72;7.10M;-0.38%
29052017;130.50;129.29;131.21;129.29;2.86M;0.23%
30052017;129.49;130.20;130.46;129.08;3.39M;-0.77%
31052017;124.69;129.47;129.79;123.70;9.51M;-3.71%
01062017;125.34;124.90;126.40;122.50;8.67M;0.52%
02062017;126.95;124.51;127.00;122.91;4.42M;1.28%
05062017;124.46;127.30;127.86;124.30;3.58M;-1.96%
06062017;122.98;124.44;125.79;122.86;3.53M;-1.19%
07062017;123.78;123.25;124.78;122.69;7.11M;0.65%
08062017;122.40;124.00;124.25;120.20;6.23M;-1.11%
09062017;122.25;122.39;122.39;121.11;4.09M;-0.12%
13062017;116.55;117.05;118.60;116.53;6.12M;-4.66%
14062017;114.30;116.75;116.95;114.05;5.28M;-1.93%
15062017;111.02;114.00;114.00;108.81;11.27M;-2.87%
16062017;111.99;112.93;113.59;110.89;3.74M;0.87%
19062017;114.11;112.99;114.40;112.17;2.89M;1.89%
20062017;115.50;114.49;116.71;113.60;4.50M;1.22%
21062017;116.47;115.21;117.54;114.41;3.49M;0.84%
22062017;115.00;116.00;116.92;114.59;3.67M;-1.26%
23062017;114.58;115.01;115.79;114.02;2.83M;-0.37%
26062017;113.22;114.90;117.00;113.11;4.14M;-1.19%
27062017;114.93;113.37;115.10;112.72;1.98M;1.51%
28062017;115.72;114.56;115.92;113.31;3.12M;0.69%
29062017;115.00;116.79;116.80;114.60;3.41M;-0.62%
30062017;120.29;115.10;120.48;104.87;13.38M;4.60%
03072017;120.40;120.70;121.68;119.38;4.19M;0.09%
04072017;123.40;120.30;123.47;120.03;4.16M;2.49%
05072017;125.01;123.41;125.70;122.55;6.28M;1.30%
06072017;123.87;125.10;126.10;123.77;3.08M;-0.91%
07072017;125.50;123.50;126.04;122.77;3.15M;1.32%
10072017;127.55;125.99;127.89;125.73;2.64M;1.63%
11072017;129.00;127.85;129.35;126.64;3.64M;1.14%
12072017;133.99;129.12;134.00;129.12;8.57M;3.87%
13072017;134.60;134.08;136.12;132.40;9.91M;0.46%
14072017;134.51;134.01;136.80;133.92;6.78M;-0.07%
17072017;133.67;135.00;136.40;133.00;3.16M;-0.62%
18072017;132.70;133.99;135.59;132.46;5.54M;-0.73%
19072017;134.72;132.91;135.10;131.90;4.63M;1.52%
20072017;134.69;135.35;135.90;134.00;3.39M;-0.02%
21072017;133.75;134.50;135.44;133.51;4.40M;-0.70%
24072017;134.35;133.39;134.89;131.83;4.08M;0.45%
25072017;134.00;134.02;135.00;133.20;3.37M;-0.26%
26072017;135.21;134.22;135.88;133.84;3.27M;0.90%
27072017;137.24;135.71;137.90;135.71;4.19M;1.50%
28072017;136.22;136.22;137.18;134.38;4.17M;-0.74%
31072017;134.99;136.53;138.42;134.47;4.82M;-0.90%
01082017;136.44;135.97;137.55;135.15;3.09M;1.07%
02082017;138.90;136.24;139.31;135.76;4.24M;1.80%
03082017;138.40;138.90;139.84;138.10;2.68M;-0.36%
04082017;138.77;137.76;139.93;137.34;2.93M;0.27%
07082017;139.95;139.28;140.45;138.89;3.08M;0.85%
08082017;143.50;140.30;143.59;140.05;6.01M;2.54%
09082017;141.90;142.59;144.57;141.86;4.20M;-1.11%
10082017;141.00;142.36;142.46;140.03;2.99M;-0.63%
11082017;141.80;140.64;141.80;138.26;5.03M;0.57%
14082017;141.67;142.50;143.00;140.84;2.38M;-0.09%
15082017;141.50;141.10;141.80;140.11;1.91M;-0.12%
16082017;141.72;142.27;143.00;141.04;2.06M;0.16%
17082017;140.98;140.60;143.50;140.30;2.32M;-0.52%
18082017;138.74;140.00;140.79;137.90;4.10M;-1.59%
21082017;140.90;139.54;141.40;138.96;2.48M;1.56%
22082017;141.83;140.98;142.63;140.98;2.40M;0.66%
23082017;143.50;141.74;143.99;141.72;3.54M;1.18%
24082017;147.24;143.70;147.90;143.70;4.44M;2.61%
25082017;149.70;148.12;149.79;147.29;2.84M;1.67%
28082017;150.75;149.90;151.31;148.56;2.68M;0.70%
29082017;149.95;150.54;151.00;148.03;3.74M;-0.53%
30082017;154.00;150.50;154.78;150.02;5.73M;2.70%
31082017;157.98;153.99;159.00;153.05;6.08M;2.58%
01092017;157.80;157.77;159.88;157.22;6.24M;-0.11%
04092017;158.35;156.99;158.80;156.03;3.50M;0.35%
05092017;159.35;157.99;159.70;157.11;3.62M;0.63%
06092017;158.00;158.30;159.10;157.42;2.21M;-0.85%
07092017;161.43;158.50;161.96;158.34;4.78M;2.17%
08092017;162.00;161.01;162.61;160.60;5.49M;0.35%
11092017;162.37;163.35;164.41;162.11;5.66M;0.23%
12092017;160.48;163.20;163.38;160.01;9.45M;-1.16%
13092017;159.63;160.58;161.38;159.55;5.12M;-0.53%
14092017;159.24;160.00;160.25;157.61;4.01M;-0.24%
15092017;160.10;159.70;160.66;158.70;4.39M;0.54%
18092017;159.25;160.25;161.80;159.05;5.58M;-0.53%
19092017;157.50;159.20;159.59;157.22;2.43M;-1.10%
20092017;158.61;157.25;158.61;156.37;3.01M;0.70%
21092017;158.60;159.00;159.27;157.18;3.21M;-0.01%
22092017;157.35;158.20;158.80;156.86;3.67M;-0.79%
25092017;158.25;157.72;159.08;157.02;5.60M;0.57%
26092017;158.37;158.49;161.30;158.31;6.58M;0.08%
27092017;158.03;159.30;159.30;156.21;6.40M;-0.21%
28092017;156.06;158.03;158.19;155.50;3.61M;-1.25%
29092017;155.70;156.31;156.77;155.50;2.12M;-0.23%
02102017;157.94;155.70;158.00;155.20;2.59M;1.44%
03102017;157.67;157.94;159.23;156.53;2.34M;-0.17%
04102017;159.15;157.60;159.55;157.31;3.39M;0.94%
05102017;160.37;158.91;160.89;156.35;3.20M;0.77%
06102017;160.25;160.30;161.80;159.71;4.94M;-0.07%
09102017;160.38;160.25;160.71;158.88;1.62M;0.08%
10102017;158.19;160.51;160.51;157.27;2.19M;-1.37%
11102017;159.60;158.00;160.39;157.81;2.18M;0.89%
12102017;158.70;160.09;160.84;158.51;1.84M;-0.56%
13102017;160.00;159.01;160.55;158.65;2.18M;0.82%
16102017;163.95;160.49;163.95;159.95;3.76M;2.47%
17102017;162.32;164.35;164.35;160.90;3.73M;-0.99%
18102017;162.00;162.62;163.15;160.98;2.62M;-0.20%
19102017;159.01;162.00;162.38;158.69;2.93M;-1.85%
20102017;160.87;159.31;161.27;159.21;2.31M;1.17%
23102017;159.89;161.00;161.95;159.20;2.09M;-0.61%
24102017;160.00;160.49;161.00;158.89;1.93M;0.07%
25102017;158.79;160.50;162.10;158.79;2.21M;-0.76%
